"SeqNum","MOSTYP","MOSHOO","MOPLHO","MSKB1","MHHUUR","MSKB2","MAUT2","MGEMOM","MINKGE","MAANTH","MSKC","MGODPR","MFWEKI","MGODRK","MSKA","MAUT1","MFALLE","MRELGE","MGEMLE","MAUT0","PPERSA","PWAPAR","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
4703,15,2,1,1,4,3,3,3,1,1,3,6,1,3,7,2,3,2,0,6,0,0,0,0,0,0,0
4704,14,2,0,1,3,5,0,4,1,0,4,9,2,2,5,4,0,5,0,6,0,3,0,0,1,0,0
4705,23,4,0,0,2,7,5,3,2,0,2,9,0,0,2,7,2,3,2,7,0,0,0,0,0,0,0
4706,13,2,1,1,2,5,1,3,1,1,5,4,2,2,7,2,4,4,1,6,0,0,0,0,0,0,0
4707,27,5,3,3,4,1,7,2,0,0,1,1,0,6,6,3,8,1,0,1,0,0,0,0,0,0,0
4708,9,10,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,5,0,0,0,0,0,0,0
4709,7,9,1,1,3,3,0,4,1,1,4,7,1,4,7,2,3,3,0,4,0,0,0,0,0,0,0
4710,20,4,2,0,3,2,1,6,0,0,4,1,0,4,8,1,3,2,0,5,0,0,0,0,0,0,0
4711,9,10,1,1,2,4,2,3,1,0,3,4,2,4,7,2,3,5,0,5,6,3,0,0,1,0,0
4713,19,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,7,6,0,0,0,0,0,0
4714,8,10,1,0,2,7,2,3,0,0,5,0,0,2,9,0,3,6,0,4,6,0,0,0,0,0,1
4715,19,3,0,0,3,6,2,5,0,0,4,6,2,0,6,3,2,0,0,7,0,0,0,0,0,0,1
4716,9,10,1,0,2,7,4,2,0,0,2,8,2,0,5,4,2,3,0,5,6,0,0,0,0,0,0
4717,20,4,2,4,4,4,2,4,1,1,2,6,2,1,7,2,2,5,0,4,6,0,0,0,0,0,0
4718,13,2,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,6,0,0,0,0,0,0,0
4719,22,4,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,6,6,0,0,0,0,0,0
4720,39,7,1,1,4,2,1,4,0,1,4,3,0,3,5,4,5,2,0,1,0,0,0,0,0,0,0
4721,24,4,1,1,2,6,1,7,1,0,2,2,1,2,6,3,2,3,0,6,6,0,0,0,0,0,0
4722,35,6,2,2,4,2,3,5,1,2,2,1,2,4,8,1,2,5,0,2,6,0,0,0,0,0,1
4723,8,10,0,2,3,3,2,4,1,0,3,1,1,5,8,1,5,4,0,4,6,0,0,0,0,0,0
4725,1,8,0,0,4,3,0,3,0,0,4,0,0,4,5,4,5,3,0,1,0,0,0,0,0,0,0
4726,3,9,1,1,3,6,1,4,1,2,4,8,4,1,5,4,2,3,0,3,6,0,0,0,0,0,0
4727,34,6,0,6,6,3,0,6,0,0,4,0,3,3,9,0,5,3,0,3,5,0,0,0,0,0,0
4728,17,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,8,6,0,0,0,0,0,0
4729,34,6,1,2,3,2,2,5,0,0,3,0,1,3,5,4,4,3,0,3,0,0,0,0,0,0,0
4730,24,4,4,0,0,5,4,0,0,0,3,0,0,2,6,3,6,0,0,6,0,0,0,0,0,0,1
4731,14,2,2,1,4,4,3,5,1,0,4,8,0,6,6,3,2,1,1,7,0,0,0,0,0,0,0
4732,23,4,0,3,4,5,5,3,0,0,2,9,3,0,2,7,0,3,1,7,6,0,0,0,0,0,1
4733,3,9,1,1,4,4,1,2,0,1,6,4,2,3,6,3,2,5,0,3,0,0,0,0,0,0,0
4734,2,8,2,1,3,4,1,3,1,1,4,5,2,2,7,2,1,4,0,1,6,0,0,0,0,0,0
4735,34,6,3,4,8,1,0,5,0,0,4,1,1,5,9,0,7,2,0,3,5,0,0,0,0,0,0
4736,16,2,1,1,4,5,1,6,1,0,2,2,1,2,6,3,2,6,0,3,0,3,0,0,1,0,0
4737,22,4,0,0,3,4,0,5,0,0,2,8,2,0,7,2,2,4,1,6,0,0,0,0,0,0,0
4738,8,10,1,1,2,7,2,0,0,0,2,3,2,1,5,4,7,2,0,3,0,0,0,0,0,0,0
4739,31,6,1,1,4,3,0,2,0,0,5,1,0,4,7,2,6,3,0,2,0,0,0,0,0,0,0
4740,24,4,2,1,4,3,2,6,0,0,3,2,1,1,8,1,0,5,0,6,6,0,0,1,0,0,0
4741,41,8,0,0,2,2,1,1,0,0,6,0,0,4,9,0,6,3,0,2,0,0,0,0,0,0,0
4742,21,4,1,1,2,7,3,5,0,0,2,8,0,0,5,4,2,4,0,8,0,0,0,0,0,0,0
4743,17,3,2,0,5,4,3,5,0,0,2,9,4,0,0,9,0,3,0,8,6,0,0,0,0,0,0
4744,19,3,2,0,2,6,4,3,1,0,2,7,3,1,4,5,1,2,0,7,6,0,0,0,0,0,0
4746,21,4,2,1,3,6,2,5,0,0,3,8,0,1,5,4,0,5,0,8,6,0,0,0,0,0,0
4747,3,9,0,1,5,4,1,2,0,3,2,6,1,3,4,5,7,1,0,3,6,0,0,0,0,0,0
4748,3,9,2,0,2,7,0,2,0,2,4,9,0,2,9,0,3,6,0,3,7,0,0,0,0,0,0
4751,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,6,0,0,0,0,0,0
4754,12,2,0,2,7,2,5,4,2,0,0,9,3,0,2,7,0,0,2,8,0,0,0,0,0,0,0
4755,19,3,0,2,4,5,4,4,3,0,2,4,2,0,2,7,0,2,0,7,6,0,0,0,0,0,0
4756,3,9,2,0,2,7,0,2,0,2,4,9,0,2,9,0,3,6,0,3,7,0,0,0,0,0,0
4757,41,8,1,1,4,5,1,3,0,1,3,7,0,5,7,2,2,2,1,2,0,0,0,0,0,0,0
4758,8,10,0,1,2,5,1,4,1,0,4,2,1,4,7,2,3,5,0,4,6,0,2,0,0,0,0
4759,32,6,1,2,3,5,1,3,0,0,5,1,1,2,8,1,3,5,1,1,5,0,0,0,0,0,0
4761,11,1,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,4,5,0,0,0,0,0,0
4762,17,3,2,1,2,7,4,4,1,0,2,8,0,2,4,5,2,2,1,8,6,0,0,0,0,0,1
4763,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,0,0,0,0,0,0,0
4764,20,4,0,0,2,4,2,4,1,0,4,1,1,5,8,1,6,3,1,4,0,0,0,0,0,0,0
4765,4,9,0,0,0,7,0,4,0,0,5,7,5,3,6,3,2,3,0,6,6,0,0,0,0,0,0
4766,41,8,3,0,3,3,0,0,0,0,5,0,0,3,9,0,2,5,0,2,0,0,0,0,0,0,0
4767,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,0,0,0,0,0,0,0
4768,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,0,0,0,0,0,0,0
4769,37,7,0,0,4,2,0,0,0,0,5,2,0,4,9,0,6,2,0,1,0,0,0,0,0,0,0
4770,5,9,2,0,5,3,0,0,0,0,9,4,0,0,9,0,5,4,0,5,6,0,0,0,0,0,0
4771,9,10,2,1,4,4,2,4,1,1,4,1,0,3,6,3,3,4,0,5,0,0,0,0,0,0,0
4772,8,10,0,0,5,4,0,0,0,2,9,0,2,4,7,2,9,0,0,3,0,0,0,0,0,0,0
4773,36,7,1,1,4,1,1,5,1,1,3,3,0,3,6,3,3,5,0,1,5,0,0,0,0,0,0
4774,3,9,0,0,1,6,0,1,2,1,7,6,2,3,8,1,8,1,0,3,6,0,0,0,0,0,1
4775,11,1,1,1,5,3,0,3,0,2,4,6,2,2,6,3,2,7,0,4,7,0,0,0,0,0,0
4777,20,4,1,1,2,7,1,3,0,0,5,1,1,1,9,0,2,3,0,4,5,0,0,0,0,0,0
4778,20,4,3,0,0,7,0,6,0,0,3,5,0,0,7,2,0,7,0,4,0,0,0,0,0,0,0
4779,34,6,1,2,4,3,2,5,0,0,3,0,1,3,5,4,4,3,0,3,6,0,0,0,0,0,0
4780,3,9,2,0,0,6,0,3,0,0,9,3,0,5,9,0,5,2,0,3,0,0,0,0,0,0,0
4782,9,10,1,1,2,5,1,3,1,1,5,4,2,2,7,2,4,4,1,5,0,0,0,0,0,0,0
4783,21,4,1,2,2,7,5,4,0,0,0,2,1,4,7,2,2,2,0,8,0,0,0,0,0,0,0
4784,1,8,0,0,4,3,0,4,0,0,4,0,0,4,5,4,6,2,0,1,5,0,0,0,0,0,0
4785,22,4,0,0,0,9,0,3,0,0,6,7,4,0,5,4,0,4,0,6,6,0,0,0,0,0,0
4786,22,4,2,2,4,5,3,3,0,0,4,4,2,2,7,2,2,2,0,7,0,0,0,0,0,0,0
4787,11,1,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,4,6,0,0,0,0,0,0
4788,9,10,1,2,3,4,1,3,1,0,6,4,2,2,7,2,2,4,0,5,0,0,0,0,0,0,0
4789,37,7,1,0,2,0,2,2,1,0,2,0,0,5,8,1,5,4,0,1,6,0,0,0,0,0,0
4790,7,9,1,1,4,3,1,3,0,1,4,5,0,5,7,2,5,2,1,4,5,0,0,0,0,0,1
4791,1,8,3,0,0,7,0,3,0,0,7,0,0,2,9,0,2,5,0,1,6,0,0,0,0,0,0
4792,4,9,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,6,0,3,0,0,1,0,0
4793,34,6,4,2,4,0,0,7,0,0,4,0,0,2,9,0,4,4,0,3,0,0,0,0,0,0,0
4794,13,2,4,0,2,6,5,4,4,0,0,8,4,0,0,9,3,0,0,6,0,0,0,0,0,0,0
4795,3,9,1,0,2,5,0,3,0,2,4,8,2,3,6,3,5,3,0,3,0,0,0,0,0,0,0
4796,34,6,1,2,2,2,2,5,0,0,5,1,0,4,8,1,7,2,1,3,0,0,0,0,0,0,0
4797,9,10,1,1,4,3,2,3,2,0,4,6,0,0,5,4,2,4,0,5,6,0,0,0,0,0,0
4798,37,7,0,0,4,2,0,0,0,0,5,2,0,4,9,0,6,2,0,1,6,0,0,0,0,0,0
4799,21,4,1,1,2,7,3,5,0,0,2,8,0,0,5,4,2,4,0,8,0,3,0,0,1,0,0
4800,8,10,4,2,4,2,0,2,0,0,6,0,0,3,7,2,6,3,0,4,5,0,0,0,0,0,0
4801,8,10,0,0,6,2,3,5,1,0,2,3,2,0,3,6,2,4,0,4,0,0,0,0,0,0,0
4802,3,9,1,0,3,5,0,4,0,0,4,4,1,3,7,2,4,3,0,3,0,0,0,0,0,0,0
4803,17,3,2,0,3,6,7,1,0,0,1,7,1,0,4,5,1,1,0,8,0,5,0,0,1,0,0
4804,19,3,1,1,1,6,4,2,0,0,4,8,0,2,8,1,1,6,0,7,0,0,0,0,0,0,0
4805,34,6,2,4,7,0,0,4,0,0,5,9,0,4,9,0,0,2,0,3,0,0,0,0,0,0,0
4806,6,9,0,0,9,0,0,9,0,0,0,0,0,0,5,5,0,9,0,3,5,0,0,0,0,0,0
4807,40,8,0,0,3,6,1,1,0,0,5,8,2,2,7,2,0,7,0,3,6,0,0,0,0,0,0
4808,19,3,0,0,6,2,3,5,1,0,2,3,2,0,3,6,2,4,0,7,6,0,0,0,0,0,0
4809,3,9,0,0,3,6,0,3,2,1,7,5,2,0,7,2,4,3,0,3,6,0,0,1,0,0,0
4810,34,6,2,1,4,3,0,6,0,0,3,6,1,3,8,1,3,5,0,3,0,0,0,0,0,0,0
4811,11,1,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,4,5,0,0,0,0,0,0
4813,19,3,0,1,3,4,0,5,0,0,0,9,2,2,6,3,0,5,0,7,0,0,0,0,0,0,0
4814,24,4,1,1,3,6,4,4,1,0,2,8,1,1,4,5,1,3,1,6,0,0,0,0,0,0,0
4815,37,7,2,0,2,1,1,1,0,2,5,1,0,6,9,0,2,5,0,1,0,0,0,0,0,0,0
4816,33,6,2,2,3,3,1,4,0,0,3,2,1,3,8,1,2,5,0,2,0,0,0,0,0,0,0
4817,21,4,1,1,0,9,0,5,0,0,5,9,1,3,7,2,0,5,0,8,6,0,0,0,0,0,0
4818,3,9,0,1,1,5,0,2,0,0,5,3,1,2,8,1,2,6,0,3,6,0,0,0,0,0,0
4819,4,9,1,1,0,0,0,0,0,0,0,0,2,1,5,4,5,5,0,6,6,0,0,0,0,0,0
4821,4,9,0,0,5,4,3,4,0,0,4,7,4,0,5,4,0,2,3,6,0,0,0,0,0,0,0
4822,41,8,0,0,3,2,2,4,0,0,3,6,0,2,7,2,5,0,0,1,0,0,0,0,0,0,0
4823,33,6,1,2,5,1,2,6,0,0,2,0,1,3,5,4,3,2,0,2,6,0,0,0,0,0,0
4824,3,9,0,2,2,4,0,0,0,0,3,5,2,3,9,0,3,2,0,3,5,0,0,0,0,0,0
4825,4,9,2,0,2,7,0,4,0,0,9,0,0,4,9,0,4,5,0,6,0,0,0,0,0,0,0
4826,1,8,0,0,0,9,0,0,0,2,5,0,2,4,7,2,9,0,0,1,0,0,0,0,0,0,0
4827,2,8,1,0,4,2,2,3,0,0,5,2,0,3,9,0,5,2,0,1,0,0,0,0,0,0,0
4828,14,2,2,0,4,3,0,6,0,0,2,9,2,2,7,2,2,4,1,6,0,0,0,0,0,0,0
4829,6,9,2,0,4,3,0,2,0,1,4,6,0,4,9,0,2,5,0,3,0,0,0,0,0,0,0
4830,17,3,1,1,4,5,6,3,0,2,1,8,3,0,1,8,1,1,0,8,0,0,0,0,0,0,0
4831,3,9,0,0,7,2,0,2,1,0,5,6,1,0,7,2,0,5,0,3,0,0,0,0,0,0,0
4832,3,9,1,0,4,4,0,4,0,0,4,9,1,2,6,3,0,5,0,3,6,0,0,0,0,0,0
4833,9,10,1,1,2,5,0,2,0,1,6,3,2,3,8,1,8,1,0,5,6,0,0,0,0,0,0
4834,3,9,0,0,3,6,2,1,0,2,4,4,0,2,7,2,3,3,0,3,0,0,0,0,0,0,0
4836,35,6,1,2,3,5,1,1,0,0,7,1,1,3,8,1,5,3,0,2,0,0,0,0,0,0,0
4837,6,9,2,0,3,1,3,2,0,1,3,4,2,4,4,5,3,3,0,3,0,0,0,0,0,0,0
4838,26,5,2,0,3,1,3,2,0,1,3,4,2,4,4,5,3,3,0,1,0,0,0,0,0,0,0
4840,29,5,1,1,1,2,4,4,0,0,3,0,1,4,4,5,6,2,0,2,6,0,0,0,0,0,0
4842,21,4,2,0,3,6,6,3,2,0,0,9,2,0,2,7,0,0,0,8,0,0,0,0,0,0,0
4843,40,8,1,0,1,1,0,1,0,0,5,1,0,5,7,2,5,4,0,3,0,0,0,1,0,0,0
4845,14,2,0,3,3,0,3,3,0,0,2,2,0,4,7,2,5,4,0,6,5,0,0,0,0,0,0
4846,24,4,2,1,4,3,2,6,0,0,3,2,1,1,8,1,0,5,0,6,0,0,0,0,0,0,0
4847,14,2,1,0,4,4,3,2,0,1,4,6,0,2,7,2,0,4,0,6,6,0,0,0,0,0,0
4848,15,2,1,1,5,3,6,2,1,0,2,7,1,1,2,7,2,4,0,6,0,0,0,0,0,0,0
4849,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,0,0,0,0,0,0,0
4850,20,4,1,1,4,5,1,6,1,0,1,3,1,2,5,4,5,3,0,4,6,0,0,0,0,0,0
4851,3,9,0,0,3,6,0,3,0,0,6,9,4,1,9,0,2,5,0,3,5,0,0,0,0,0,0
4853,23,4,0,2,2,7,1,7,0,0,2,5,2,0,6,3,4,5,0,7,6,0,0,0,0,0,0
4854,8,10,1,1,2,6,1,3,0,0,5,2,2,2,9,0,4,4,0,4,0,0,0,0,0,0,0
4855,8,10,1,0,1,8,0,3,0,1,4,9,1,2,6,3,0,4,0,4,0,0,0,0,0,0,0
4856,6,9,0,2,2,5,3,4,2,0,5,2,2,2,5,4,2,4,0,3,0,3,0,0,1,0,0
4857,12,2,0,0,5,4,0,4,0,0,5,8,0,0,4,5,1,4,0,8,0,0,0,0,0,0,0
4858,32,6,1,0,3,3,1,3,1,0,5,4,0,3,6,3,3,3,0,1,0,0,0,0,0,0,0
4859,5,9,1,0,5,3,1,5,0,0,4,1,1,1,4,5,2,5,0,5,6,0,0,0,0,0,0
4860,9,10,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,5,6,0,0,0,0,0,0
4861,23,4,0,3,4,5,5,3,0,0,2,9,3,0,2,7,0,3,1,7,0,0,0,0,0,0,0
4862,8,10,2,1,2,4,1,2,0,0,5,1,1,5,8,1,5,4,0,4,0,0,0,0,0,0,0
4863,24,4,0,0,4,3,1,4,0,0,2,2,0,0,3,6,4,1,0,7,5,0,0,0,0,0,0
4864,20,4,2,2,2,3,2,5,0,0,2,4,2,4,5,4,0,3,0,4,6,0,0,0,0,0,0
4865,4,9,1,1,1,6,3,3,0,0,4,8,2,0,7,2,1,4,0,6,0,0,0,0,0,0,0
4866,39,7,1,1,6,2,3,2,1,1,4,6,0,2,5,4,3,3,0,1,0,0,0,0,0,0,0
4868,35,6,1,1,2,3,1,3,0,0,5,3,2,2,9,0,4,3,0,2,0,0,0,0,0,0,0
4869,19,3,0,0,3,6,2,5,0,0,4,6,2,0,6,3,2,0,0,7,0,3,0,0,1,0,0
4870,38,7,0,0,1,0,1,1,0,1,1,0,0,4,9,0,3,5,0,1,0,0,0,0,0,0,0
4871,12,2,0,0,4,5,8,1,0,0,0,9,2,0,2,7,0,1,0,8,0,0,0,0,0,0,0
4872,13,2,0,0,2,5,3,2,2,0,3,6,2,1,3,6,3,1,2,6,6,0,0,0,0,0,0
4873,19,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,7,6,0,0,0,0,0,0
4874,3,9,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,3,0,0,0,0,0,0,0
4875,40,8,1,1,3,4,0,5,1,1,3,5,2,4,7,2,6,3,0,3,5,0,0,0,0,0,0
4876,5,9,0,2,3,3,1,4,0,0,3,7,2,2,8,1,2,5,0,5,0,0,0,0,0,0,0
4877,9,10,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,5,0,0,0,0,0,0,0
4878,3,9,1,2,3,6,0,6,0,5,0,9,1,2,6,3,0,7,0,3,6,0,0,0,0,0,0
4879,3,9,2,0,3,4,1,2,0,2,5,8,0,2,7,2,0,5,0,3,6,0,0,0,0,0,0
4880,27,5,0,2,3,1,4,1,0,0,5,6,0,9,6,3,9,0,0,1,6,0,0,0,0,0,0
4881,9,10,1,2,5,3,0,3,0,0,6,3,0,3,5,4,2,2,0,5,6,0,0,0,0,0,0
4882,23,4,2,0,0,8,2,4,0,0,3,7,0,0,9,0,0,0,0,7,6,0,0,0,0,0,1
4883,4,9,2,1,3,4,3,1,0,0,5,7,0,2,8,1,2,5,0,6,0,0,0,0,0,0,0
4885,3,9,1,2,4,4,1,3,1,1,4,4,2,2,8,1,4,4,1,3,6,0,0,0,0,0,0
4886,7,9,2,0,5,4,0,4,0,0,2,7,0,4,9,0,0,0,0,4,6,0,0,0,0,0,0
4887,4,9,2,1,3,4,3,1,0,0,5,7,0,2,8,1,2,5,0,6,0,0,0,0,0,0,0
4888,21,4,3,1,3,6,0,3,0,0,4,7,1,2,6,3,2,2,0,8,0,0,0,0,0,0,0
4889,1,8,0,0,6,3,3,5,0,0,3,4,2,0,7,2,2,4,0,1,6,0,0,0,0,0,0
4890,3,9,2,0,3,4,1,2,0,2,5,8,0,2,7,2,0,5,0,3,6,0,0,0,0,0,0
4891,2,8,3,0,3,3,0,0,0,0,5,0,0,3,9,0,2,5,0,1,0,0,0,0,0,0,0
4892,8,10,3,0,4,5,2,4,2,0,4,0,0,2,6,3,2,5,0,4,0,0,0,0,0,0,0
4894,14,2,0,3,3,0,3,3,0,0,2,2,0,4,7,2,5,4,0,6,0,0,0,0,0,0,0
4895,14,2,1,1,6,3,4,4,1,0,3,7,2,2,3,6,0,4,2,7,6,0,0,0,0,0,0
4896,35,6,2,1,4,3,0,3,0,1,5,1,1,3,6,3,4,4,0,2,0,0,0,0,0,0,0
4897,9,10,0,1,2,6,1,4,1,0,4,6,2,2,6,3,2,4,1,5,6,0,0,0,0,0,1
4898,10,1,1,1,4,5,1,3,0,5,2,7,2,0,3,6,5,2,0,3,6,0,0,0,0,0,0
4899,9,10,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,5,0,0,0,0,0,0,0
4900,40,8,1,1,3,3,0,4,1,1,4,7,1,4,7,2,3,3,0,3,6,0,0,0,0,0,0
4901,19,3,1,1,2,7,3,4,1,0,3,8,0,2,5,4,1,3,1,7,0,3,0,0,1,0,0
4902,14,2,0,0,3,2,4,4,0,0,1,9,0,0,2,7,1,3,0,6,6,0,0,0,0,0,0
4903,1,8,0,0,3,6,0,2,0,0,6,1,0,2,5,4,1,8,0,1,6,0,0,0,0,0,0
4904,7,9,1,1,5,4,1,5,0,1,2,7,0,5,7,2,2,3,1,4,0,0,0,0,0,0,0
4905,2,8,1,1,2,3,1,3,0,1,5,4,1,3,8,1,5,3,0,1,6,0,0,0,0,0,0
4907,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
4908,33,6,0,0,2,7,2,1,2,0,7,5,1,2,7,2,0,6,0,2,6,0,0,0,0,0,0
4909,5,9,0,0,2,2,1,2,0,2,5,7,1,4,7,2,1,4,0,5,0,0,0,0,0,0,0
4910,37,7,0,0,4,2,0,0,0,0,5,2,0,4,9,0,6,2,0,1,0,0,0,0,0,0,0
4911,1,8,2,0,6,3,0,2,0,0,7,0,2,0,9,0,6,3,0,1,6,0,0,0,0,0,0
4912,19,3,0,0,6,2,3,5,1,0,2,3,2,0,3,6,2,4,0,7,6,0,0,0,0,0,1
4913,10,1,0,1,3,5,4,6,4,6,0,6,3,1,5,4,0,6,0,3,0,0,0,0,0,0,0
4914,19,3,0,0,0,9,0,5,0,0,5,9,3,0,2,7,0,9,0,7,6,0,0,0,0,0,0
4915,8,10,2,1,3,6,0,0,0,0,9,9,1,2,7,2,0,9,0,4,6,0,0,0,0,0,0
4916,4,9,1,0,0,9,0,4,0,0,5,9,2,2,4,5,0,0,0,6,0,0,0,0,0,0,0
4917,3,9,0,0,2,5,0,5,0,0,4,9,0,0,5,4,2,7,0,3,0,0,0,0,0,0,0
4918,8,10,3,0,0,7,0,6,0,0,3,5,0,0,7,2,0,7,0,4,0,0,0,0,0,0,0
4919,19,3,0,1,4,4,1,4,0,2,4,7,4,0,7,2,4,4,0,8,0,0,0,0,0,0,0
4920,6,9,2,1,4,2,1,4,1,0,3,5,1,2,6,3,3,3,0,3,6,0,0,0,0,0,0
4921,7,9,1,1,0,9,0,9,0,0,3,9,1,3,6,3,0,3,0,4,0,0,0,0,0,0,0
4922,24,4,0,0,0,4,5,0,0,0,4,4,0,0,4,5,0,9,0,6,0,0,0,0,0,0,0
4923,23,4,0,2,5,4,3,6,0,0,2,9,1,2,3,6,0,0,3,7,0,0,0,0,0,0,0
4924,3,9,2,1,4,5,4,1,0,0,2,6,0,2,8,1,2,5,0,3,5,0,0,0,0,0,0
4925,9,10,0,0,5,2,2,3,0,0,2,6,1,2,3,6,4,0,0,5,0,0,0,0,0,0,0
4926,34,6,2,2,3,2,2,5,0,0,3,1,3,3,7,2,3,4,0,3,5,0,0,0,0,0,0
4928,3,9,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,3,6,0,0,0,0,0,1
4929,20,4,0,0,1,7,1,4,0,0,4,1,1,3,8,1,1,5,0,4,6,0,0,0,0,0,0
4930,19,3,1,1,2,7,3,4,1,0,3,8,0,2,5,4,1,3,1,7,6,0,0,0,0,0,0
4931,21,4,2,1,3,6,2,5,0,0,3,8,0,1,5,4,0,5,0,8,0,0,0,0,0,0,0
4932,19,3,1,1,1,6,4,2,0,0,4,8,0,2,8,1,1,6,0,7,6,0,0,0,0,0,0
4933,24,4,0,1,4,5,5,3,0,0,1,0,0,2,4,5,1,2,0,6,0,0,0,0,0,0,0
4934,7,9,2,0,4,5,1,4,0,0,4,6,2,0,6,3,3,4,0,5,6,0,0,0,0,0,0
4935,1,8,1,2,3,5,1,3,0,0,5,1,1,2,8,1,3,5,1,1,0,0,0,0,0,0,0
4936,1,8,2,1,3,5,1,3,0,0,5,2,1,3,7,2,3,5,0,1,5,0,0,0,0,0,0
4937,19,3,0,0,4,4,4,3,0,0,2,9,3,2,5,4,1,4,0,7,0,0,0,0,0,0,0
4938,38,7,2,0,2,4,0,0,0,2,3,0,0,2,9,0,2,7,0,1,6,0,0,0,0,0,0
4939,9,10,4,0,0,2,0,0,0,0,6,2,1,2,7,2,7,2,0,5,6,3,0,0,1,0,0
4940,8,10,0,1,2,4,0,1,0,0,4,1,0,6,8,1,6,2,0,4,5,0,0,0,0,0,0
4941,11,1,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,4,7,0,0,0,0,0,0
4942,34,6,1,2,5,2,2,4,2,0,4,3,0,2,6,3,5,0,0,3,0,0,0,0,0,0,0
4943,34,6,2,1,4,1,1,4,1,0,7,1,0,3,7,2,4,0,0,3,6,0,0,0,0,0,1
4945,22,4,3,0,4,3,0,2,0,0,6,5,1,2,9,0,1,7,0,6,0,0,0,0,0,0,0
4946,20,4,1,1,4,5,1,6,1,0,1,3,1,2,5,4,5,3,0,4,0,0,0,0,0,0,1
4947,35,6,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,2,5,0,0,0,0,0,0
4948,36,7,2,0,0,3,5,0,0,0,0,5,1,4,9,0,0,0,0,1,6,0,0,0,0,0,0
4949,14,2,1,0,3,4,1,3,0,1,3,7,0,2,7,2,0,5,0,6,0,0,0,0,0,0,0
4950,14,2,4,0,6,3,4,3,0,0,1,9,4,0,0,9,0,0,0,6,0,0,0,0,0,0,0
4951,24,4,1,2,4,5,2,5,0,0,3,8,2,0,8,1,1,3,0,6,6,0,0,0,0,0,0
4952,40,8,2,0,4,3,0,3,0,0,4,0,3,3,9,0,1,8,0,3,0,0,0,0,0,0,0
4953,22,4,2,0,7,2,0,1,0,0,8,8,2,2,7,2,0,3,0,6,6,0,0,0,0,0,0
4954,33,6,4,0,4,2,2,3,0,0,5,7,2,2,7,2,1,5,0,2,6,2,0,0,1,0,0
4955,20,4,1,1,2,7,1,2,0,0,6,1,1,3,7,2,2,6,0,4,0,3,0,0,1,0,0
4956,8,10,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,4,6,0,0,0,0,0,0
4957,24,4,2,1,4,3,2,6,0,0,3,2,1,1,8,1,0,5,0,6,6,0,0,0,0,0,0
4958,5,9,2,4,5,4,0,3,0,2,3,7,2,3,6,3,0,6,1,5,6,0,0,0,0,0,0
4959,39,7,2,0,2,4,2,1,2,0,0,5,3,0,0,9,7,0,0,1,0,0,0,0,0,0,0
4960,20,4,1,1,5,4,0,8,1,0,4,9,2,2,8,1,0,8,0,4,0,5,0,0,1,0,0
4961,18,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,6,5,0,0,0,0,0,0
4962,3,9,0,0,3,6,0,4,0,0,6,9,2,0,4,5,0,5,0,3,6,0,0,0,0,0,1
4963,2,8,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,1,6,3,0,0,1,0,0
4964,19,3,0,1,3,4,0,5,0,0,0,9,2,2,6,3,0,5,0,7,6,0,0,0,0,0,0
4965,17,3,0,0,3,5,7,2,0,0,0,9,2,0,2,7,1,2,1,8,0,0,0,0,0,0,0
4966,14,2,2,2,5,2,2,4,1,1,3,3,1,2,7,2,2,3,0,6,6,0,0,0,0,0,0
4967,19,3,0,0,1,8,0,7,0,0,2,7,3,0,2,7,2,3,0,7,0,0,0,0,0,0,0
